"OrganizationIdentifier","OrganizationFormalName","MonitoringLocationIdentifier","MonitoringLocationName","MonitoringLocationTypeName","MonitoringLocationDescriptionText","HUCEightDigitCode","DrainageAreaMeasure.MeasureValue","DrainageAreaMeasure.MeasureUnitCode","ContributingDrainageAreaMeasure.MeasureValue","ContributingDrainageAreaMeasure.MeasureUnitCode","LatitudeMeasure","LongitudeMeasure","SourceMapScaleNumeric","HorizontalAccuracyMeasure.MeasureValue","HorizontalAccuracyMeasure.MeasureUnitCode","HorizontalCollectionMethodName","HorizontalCoordinateReferenceSystemDatumName","VerticalMeasure.MeasureValue","VerticalMeasure.MeasureUnitCode","VerticalAccuracyMeasure.MeasureValue","VerticalAccuracyMeasure.MeasureUnitCode","VerticalCollectionMethodName","VerticalCoordinateReferenceSystemDatumName","CountryCode","StateCode","CountyCode","AquiferName","FormationTypeText","AquiferTypeName","ConstructionDateText","WellDepthMeasure.MeasureValue","WellDepthMeasure.MeasureUnitCode","WellHoleDepthMeasure.MeasureValue","WellHoleDepthMeasure.MeasureUnitCode","ProviderName"
"21MSWQ_WQX","MISSISSIPPI DEPARTMENT OF ENVIRONMENTAL QUALITY","21MSWQ_WQX-327GRE03","GRENADA LAKE","Reservoir","NEAR BRYANT NEAR SKUNA-TURKEY CREEK PUBLIC USE AREA","08030205",NA,NA,NA,NA,33.88225,-89.69386111,24000,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US","28","161",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"21MSWQ_WQX","MISSISSIPPI DEPARTMENT OF ENVIRONMENTAL QUALITY","21MSWQ_WQX-806","SHUTISPEAR CREEK","River/Stream","NEAR SLATE SPRING 200M UPSTREAM OF CR 244","08030205",NA,NA,NA,NA,33.7375833,-89.30613889,24000,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US","28","013",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"21MSWQ_WQX","MISSISSIPPI DEPARTMENT OF ENVIRONMENTAL QUALITY","21MSWQ_WQX-A0430009","RIVERDALE CREEK","River/Stream","AT GRENADA ABOVE RR TRACK NORTH OF IND PARK","08030205",NA,NA,NA,NA,33.81205556,-89.80280556,24000,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US","28","043",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"21MSWQ_WQX","MISSISSIPPI DEPARTMENT OF ENVIRONMENTAL QUALITY","21MSWQ_WQX-D003","VANEY CREEK","River/Stream","AT BEAR LAKE RAOD","08030205",NA,NA,NA,NA,33.813495,-90.130967,24000,NA,NA,"Interpolation-Map","NAD83",NA,NA,NA,NA,NA,NA,"US","28","135",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"21MSWQ_WQX","MISSISSIPPI DEPARTMENT OF ENVIRONMENTAL QUALITY","21MSWQ_WQX-I120","COWPEN CREEK","River/Stream","NEAR BRUCE 275M UPSTREAM OF CR131","08030205",NA,NA,NA,NA,34.07161111,-89.32475,24000,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US","28","013",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"21MSWQ_WQX","MISSISSIPPI DEPARTMENT OF ENVIRONMENTAL QUALITY","21MSWQ_WQX-YZ052","ASCALMORE CREEK","River/Stream","AT PAYNES 1700M UPSTREAM OF HWY 35 OFF ASCALMORE CREEK RD","08030205",NA,NA,NA,NA,33.92019444,-90.05488889,24000,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US","28","135",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"21MSWQ_WQX","MISSISSIPPI DEPARTMENT OF ENVIRONMENTAL QUALITY","21MSWQ_WQX-YZ055","CYPRESS CREEK","River/Stream","AT COFFEEVILLE 550 YARDS UPSTREAM OF HWY 7","08030205",NA,NA,NA,NA,33.9615,-89.698,24000,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US","28","161",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"21MSWQ_WQX","MISSISSIPPI DEPARTMENT OF ENVIRONMENTAL QUALITY","21MSWQ_WQX-YZ069","SKUNA RIVER CANAL","Canal Transport","NEAR BUCKHORN 300M UPSTREAM OF HWY 32","08030205",NA,NA,NA,NA,34.05327778,-89.09611111,24000,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US","28","017",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"21MSWQ_WQX","MISSISSIPPI DEPARTMENT OF ENVIRONMENTAL QUALITY","21MSWQ_WQX-YZ071","PERSIMMON CREEK","River/Stream","NEAR BRUCE 100M UPSTREAM OF CR 238","08030205",NA,NA,NA,NA,34.01583333,-89.42675,24000,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US","28","013",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"21MSWQ_WQX","MISSISSIPPI DEPARTMENT OF ENVIRONMENTAL QUALITY","21MSWQ_WQX-YZ073","LUCKNUCK CREEK","River/Stream","NEAR ROBBS 300M UPSTREAM OF HWY 32","08030205",NA,NA,NA,NA,34.05336111,-89.26075,24000,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US","28","013",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"21MSWQ_WQX","MISSISSIPPI DEPARTMENT OF ENVIRONMENTAL QUALITY","21MSWQ_WQX-YZ075","SKUNA RIVER CANAL","Canal Transport","AT BRUCE 300M UPSTREAM OF HWY 9 BRIDGE","08030205",NA,NA,NA,NA,33.97536111,-89.34402778,24000,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US","28","013",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"21MSWQ_WQX","MISSISSIPPI DEPARTMENT OF ENVIRONMENTAL QUALITY","21MSWQ_WQX-YZ077","COWPEN CREEK","River/Stream","NEAR YOUNGS 150M UPSTREAM OF OLD STATE HWY 8","08030205",NA,NA,NA,NA,33.83622222,-89.59822222,24000,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US","28","043",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"21MSWQ_WQX","MISSISSIPPI DEPARTMENT OF ENVIRONMENTAL QUALITY","21MSWQ_WQX-YZ081","BIG SAND CREEK","River/Stream","NEAR MALMAISON 100 METERS DOWNSTREAM OF COLUMBUS AND GREENVILLE RAILROAD BRIDGE A QUARTER MILE NORTHEAST OFF AIRPORT RD.","08030205",NA,NA,NA,NA,33.52075,-90.05047222,24000,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US","28","015",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"21MSWQ_WQX","MISSISSIPPI DEPARTMENT OF ENVIRONMENTAL QUALITY","21MSWQ_WQX-YZ082","RIVERDALE CREEK","River/Stream","AT GRENADA 400M UPSTREAM OF HWY 51","08030205",NA,NA,NA,NA,33.80288889,-89.80966667,24000,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US","28","043",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"21MSWQ_WQX","MISSISSIPPI DEPARTMENT OF ENVIRONMENTAL QUALITY","21MSWQ_WQX-YZ084","CANE CREEK","River/Stream","NEAR HOLCOMB 200M UPSTREAM OF HWY 35","08030205",NA,NA,NA,NA,33.73305556,-89.96888889,24000,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US","28","043",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"21MSWQ_WQX","MISSISSIPPI DEPARTMENT OF ENVIRONMENTAL QUALITY","21MSWQ_WQX-YZ085","POTACOCOWA CREEK","River/Stream","NEAR JEFFERSON 650M UPSTREAM OF HWY 35","08030205",NA,NA,NA,NA,33.65408333,-89.95675,24000,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US","28","015",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"21MSWQ_WQX","MISSISSIPPI DEPARTMENT OF ENVIRONMENTAL QUALITY","21MSWQ_WQX-YZ089","BUTPUTTER CREEK","River/Stream","NEAR GORE SPRINGS 125M UPSTREAM OF BUTPUTTER RD.","08030205",NA,NA,NA,NA,33.77213889,-89.58933333,24000,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US","28","043",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"21MSWQ_WQX","MISSISSIPPI DEPARTMENT OF ENVIRONMENTAL QUALITY","21MSWQ_WQX-YZ091","LITTLE TOPASHAW CREEK","River/Stream","AT HOHENLINDEN 400M UPSTREAM OF CR 207","08030205",NA,NA,NA,NA,33.72469444,-89.17366667,24000,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US","28","155",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"21MSWQ_WQX","MISSISSIPPI DEPARTMENT OF ENVIRONMENTAL QUALITY","21MSWQ_WQX-YZ093","HORSE PEN CREEK","River/Stream","NEAR SABOUGLA 150 DOWNSTREAM OF CADERETTA RD./CR 392","08030205",NA,NA,NA,NA,33.74601,-89.49648,24000,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US","28","013",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"21MSWQ_WQX","MISSISSIPPI DEPARTMENT OF ENVIRONMENTAL QUALITY","21MSWQ_WQX-YZ206","TOPASHAW CREEK CANAL","Canal Transport","NEAR HOHENLINDEN AT CR 471","08030205",NA,NA,NA,NA,33.76883333,-89.20866667,24000,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US","28","013",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"21MSWQ_WQX","MISSISSIPPI DEPARTMENT OF ENVIRONMENTAL QUALITY","21MSWQ_WQX-YZ400","COWPEN CREEK","River/Stream","NEAR BRUCE 200M UPSTREAM OF CR 159","08030205",NA,NA,NA,NA,34.04675,-89.32191667,24000,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US","28","013",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"21MSWQ_WQX","MISSISSIPPI DEPARTMENT OF ENVIRONMENTAL QUALITY","21MSWQ_WQX-YZ402","LITTLE BOGUE","River/Stream","NEAR ELLIOT 450M UPSTREAM OF HAYWARD RD 1.5 MILES EAST OF ELLIOT","08030205",NA,NA,NA,NA,33.68563889,-89.7055,24000,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US","28","043",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"21MSWQ_WQX","MISSISSIPPI DEPARTMENT OF ENVIRONMENTAL QUALITY","21MSWQ_WQX-YZ403","BIG BOGUE","River/Stream","NEAR DUCK HILL 100M UPSTREAM OF HWY 404","08030205",NA,NA,NA,NA,33.63344444,-89.70302778,24000,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US","28","097",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"21MSWQ_WQX","MISSISSIPPI DEPARTMENT OF ENVIRONMENTAL QUALITY","21MSWQ_WQX-YZ553","BATUPAN BOGUE","River/Stream","AT GRENADA 150M UPSTREAM OF TIRE PLANT ROAD","08030205",NA,NA,NA,NA,33.73905556,-89.77480556,24000,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US","28","043",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"21MSWQ_WQX","MISSISSIPPI DEPARTMENT OF ENVIRONMENTAL QUALITY","21MSWQ_WQX-YZ608","BAILEY LAKE","Lake","NEAR WINONA NEAR DAM","08030205",NA,NA,NA,NA,33.48197222,-89.84175,24000,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US","28","015",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"21MSWQ_WQX","MISSISSIPPI DEPARTMENT OF ENVIRONMENTAL QUALITY","21MSWQ_WQX-YZ611","SIXMILE LAKE","Lake","NEAR MONEY AT CR 541  BRIDGE","08030205",NA,NA,NA,NA,33.68627778,-90.21336111,24000,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US","28","083",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"USGS-MS","USGS Mississippi Water Science Center","USGS-07286975","YAZOO R TR AB GRENADA JCT NR GREENWOOD, MISS.","Stream",NA,"08030206",NA,NA,NA,NA,33.5445643,-90.167584,NA,5,"seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US","28","083",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-07286985","YAZOO RIVER BL GRENADA JUNCTION NR GREENWOOD, MS","Stream",NA,"08030206",NA,NA,NA,NA,33.5273424,-90.1731394,NA,5,"seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US","28","083",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-07287000","YAZOO RIVER AT GREENWOOD, MS","Stream",NA,"08030206",7450,"sq mi",7450,"sq mi",33.5244444,-90.1816667,24000,0.5,"seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83",92.07,"feet",10,"feet","Unknown.","NGVD29","US","28","083",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-07287002","YAZOO RIVER AT US 49 BYPASS AT GREENWOOD, MS","Stream",NA,"08030206",NA,NA,NA,NA,33.5190091,-90.2034171,NA,5,"seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US","28","083",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-07287003","EFFLUENT DRAIN AT ELEC PLANT AT GREENWOOD, MISS.","Stream: Ditch",NA,"08030206",NA,NA,NA,NA,33.5198424,-90.2086949,NA,5,"seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US","28","083",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-07287005","YAZOO RIVER AB PEMBERTON CUT NR GREENWOOD, MS","Stream",NA,"08030206",NA,NA,NA,NA,33.5273422,-90.236195,NA,5,"seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US","28","083",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-07287010","YAZOO RIVER AT FORT LORING, MISS.","Stream",NA,"08030206",NA,NA,NA,NA,33.5034537,-90.2506393,NA,5,"seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US","28","083",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-07287020","YAZOO R AB WALKER LK PUMP PLANT NR GREENWOOD, MS","Stream",NA,"08030206",NA,NA,NA,NA,33.4851207,-90.2289725,NA,5,"seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US","28","083",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-07287030","YAZOO RIVER AB PELUCIA CREEK NR GREENWOOD, MISS.","Stream",NA,"08030206",NA,NA,NA,NA,33.4637322,-90.2225837,NA,5,"seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US","28","083",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-07287105","PELUCIA CREEK AT MOUTH NEAR RISING SUN, MISS.","Stream",NA,"08030206",NA,NA,NA,NA,33.4634544,-90.2211948,NA,5,"seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US","28","083",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-07287115","YAZOO RIVER AT ROEBUCK, MS","Stream",NA,"08030206",NA,NA,NA,NA,33.444288,-90.233417,NA,5,"seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US","28","083",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-0728711610","UNKNOWN LAKE TRIBUTARY NO 1 NEAR SIDON, MS","Stream",NA,"08030206",0.07,"sq mi",0.07,"sq mi",33.4172222,-90.2361111,24000,1,"seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83",116.42,"feet",0.1,"feet","Global Positioning System.","NAVD88","US","28","083",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-0728711620","UNKNOWN LAKE TRIBUTARY NO 2 NEAR SIDON, MS","Stream",NA,"08030206",0.04,"sq mi",0.04,"sq mi",33.4091667,-90.2383333,24000,1,"seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83",120.5,"feet",0.1,"feet","Global Positioning System.","NAVD88","US","28","083",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-07287120","YAZOO RIVER NR SHELL BLUFF, MS","Stream",NA,"08030206",7650,"sq mi",7650,"sq mi",33.3967885,-90.2720286,NA,5,"seconds","Interpolated from MAP.","NAD83",92.07,"feet",10,"feet","Unknown.","NGVD29","US","28","083",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-07287163","YAZOO RIVER NR SWIFTOWN, MS","Stream",NA,"08030206",NA,NA,NA,NA,33.2784565,-90.3617528,NA,5,"seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US","28","083",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-07287175","BLUE LAKE AT BERCLAIR, MS","Lake, Reservoir, Impoundment",NA,"08030206",NA,NA,NA,NA,33.4709534,-90.3650851,NA,5,"seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US","28","083",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-07287180","BLUE LAKE NR QUITO, MS","Lake, Reservoir, Impoundment",NA,"08030206",NA,NA,NA,NA,33.4348429,-90.3645298,NA,5,"seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US","28","083",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-07287185","BEAR CREEK NR QUITO, MS","Stream",NA,"08030206",NA,NA,NA,NA,33.4259544,-90.3264737,NA,5,"seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US","28","083",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-07287195","BEAR CREEK NR MORGAN CITY, MS","Stream",NA,"08030206",NA,NA,NA,NA,33.4048434,-90.3639744,NA,5,"seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US","28","083",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-07287205","BEAR CREEK NR COLONY TOWN, MS","Stream",NA,"08030206",NA,NA,NA,NA,33.3851213,-90.3917527,NA,5,"seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US","28","083",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-07287215","BEAR CREEK NR MOORHEAD, MS","Stream",NA,"08030206",NA,NA,NA,NA,33.4098428,-90.4578646,NA,5,"seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US","28","133",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-07287220","MOSSY LAKE NR SWIFTOWN, MS","Lake, Reservoir, Impoundment",NA,"08030206",NA,NA,NA,NA,33.3520663,-90.3970308,NA,5,"seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US","28","083",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-07287225","MACON LAKE NR SWIFTOWN, MS","Lake, Reservoir, Impoundment",NA,"08030206",NA,NA,NA,NA,33.3584546,-90.4917545,NA,5,"seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US","28","133",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-07287230","THREEMILE LAKE NR SWIFTOWN, MS","Lake, Reservoir, Impoundment",NA,"08030206",NA,NA,NA,NA,33.3584545,-90.4984213,NA,5,"seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US","28","133",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-07287240","BEAR CREEK AT SWIFTOWN, MS","Stream",NA,"08030206",NA,NA,NA,NA,33.3062335,-90.4267539,NA,5,"seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US","28","083",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-07287250","SKY LAKE NR JAKETOWN, MS","Lake, Reservoir, Impoundment",NA,"08030206",NA,NA,NA,NA,33.2656785,-90.4642549,NA,5,"seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US","28","053",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-07287260","WASP LAKE NR BELZONI, MS","Lake, Reservoir, Impoundment",NA,"08030206",NA,NA,NA,NA,33.2184573,-90.4498107,NA,5,"seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US","28","053",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-07287300","YAZOO RIVER AT BELZONI, MS","Stream",NA,"08030206",NA,NA,NA,NA,33.1734581,-90.4881452,NA,5,"seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US","28","053",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-07287309","TCHULA LAKE NEAR THORTON, MS","Lake, Reservoir, Impoundment",NA,"08030206",NA,NA,NA,NA,33.0937381,-90.3620329,24000,5,"seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US","28","051",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-07287310","SPRING BRANCH NEAR TCHULA MS","Stream",NA,"08030206",NA,NA,NA,NA,33.2419444,-90.1838889,240000,0.5,"seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83",NA,NA,NA,NA,NA,NA,"US","28","051",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-07287450","DRAINAGE DITCH NR CARTER, MS","Stream: Ditch",NA,"08030206",NA,NA,NA,NA,32.982907,-90.4228685,NA,5,"seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US","28","163",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-07287460","WOLF LAKE NR CARTER, MS","Lake, Reservoir, Impoundment",NA,"08030206",NA,NA,NA,NA,32.9648519,-90.4542579,NA,5,"seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US","28","053",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-07287461","WOLF LAKE TRIBUTARY NR CARTER, MS","Stream",NA,"08030206",NA,NA,NA,NA,32.9654074,-90.4500912,NA,5,"seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US","28","053",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-07287471","WOLF LAKE TRIBUTARY NO 2 NR LAKE CITY, MS","Stream",NA,"08030206",NA,NA,NA,NA,32.9523521,-90.5009254,NA,5,"seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US","28","053",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-07287472","WOLF LAKE TRIBUTARY NO 3 NR LAKE CITY, MS","Stream",NA,"08030206",NA,NA,NA,NA,32.9384636,-90.5009256,NA,5,"seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US","28","053",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-07287500","YAZOO RIVER AT YAZOO CITY, MS","Stream",NA,"08030206",8900,"sq mi",8900,"sq mi",32.9280556,-90.4127778,24000,0.5,"seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83",67.7,"feet",10,"feet","Unknown.","NGVD29","US","28","163",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-07287502","BROAD LAKE TRIBUTARY NO 3 NR LAKE CITY, MS","Stream",NA,"08030206",NA,NA,NA,NA,32.8962425,-90.504815,NA,5,"seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US","28","163",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-07287515","DRAINAGE DITCH NO 2 NR LAKE CITY, MS","Stream: Ditch",NA,"08030206",NA,NA,NA,NA,32.9145754,-90.4650919,NA,5,"seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US","28","163",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-07287610","LOWER AUXILIARY CHANNEL NEAR HOLLY BLUFF MS","Stream",NA,"08030206",NA,NA,NA,NA,32.7741667,-90.6344444,24000,0.5,"seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83",NA,NA,NA,NA,NA,NA,"US","28","163",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-324355090391801","P0062  YAZOO","Well",NA,"08030206",NA,NA,NA,NA,32.7318306,-90.6548917,24000,1,"seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83",96,"feet",2.5,"feet","Interpolated from topographic map.","NGVD29","US","28","163","Mississippi River Valley alluvial aquifer","Holocene Alluvium",NA,19860301,100,"ft",NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-325222090251400","UNNAMED TRIBUTARY YAZOO RIVER AT YAZOO CITY, MS","Stream",NA,"08030206",5.01,"sq mi",5.01,"sq mi",32.8727778,-90.4205556,24000,0.5,"seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83",NA,NA,NA,NA,NA,NA,"US","28","163",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
