#
# National Water Information System
# 2019/03/30
#
#
# Date Retrieved: USGS Water Data for the Nation Help System
#
parm_cd	group	parm_nm	epa_equivalence	result_statistical_basis	result_time_basis	result_weight_basis	result_particle_size_basis	result_sample_fraction	result_temperature_basis	CASRN	SRSName	parm_unit
91893	Information	Fluoranthene-d10, surrogate, air, top sorbent trap, percent recovery	USGS use and no use by EPA							93951-69-0	 	%
91894	Information	Bisphenol A-d16, surrogate, air, bottom sorbent trap, percent recovery	USGS use and no use by EPA							96210-87-6	 	%
91895	Information	Caffeine-13C, surrogate, air, bottom sorbent trap, percent recovery	USGS use and no use by EPA							 	 	%
91896	Information	Decafluorobiphenyl, surrogate, air, bottom sorbent trap, percent recovery	USGS use and no use by EPA							434-90-2	 	%
91897	Information	Fluoranthene-d10, surrogate, air, bottom sorbent trap, percent recovery	USGS use and no use by EPA							93951-69-0	 	%
91898	Information	Bisphenol A-d16, surrogate, air, top plus bottom sorbent trap, percent recovery	USGS use and no use by EPA							96210-87-6	 	%
91899	Information	Caffeine-13C, surrogate, air, top plus bottom sorbent trap, percent recovery	USGS use and no use by EPA							 	 	%
91900	Information	Decafluorobiphenyl, surrogate, air, top plus bottom sorbent trap, percent recovery	USGS use and no use by EPA							434-90-2	 	%
91901	Information	Fluoranthene-d10, surrogate, air, top plus bottom sorbent trap, percent recovery	USGS use and no use by EPA							93951-69-0	 	%
91902	Information	PCB congener 207, surrogate, air, particulate filter, percent recovery	USGS use and no use by EPA							52663-79-3	 	%
91903	Information	PCB congener 207, surrogate, air, top sorbent trap, filter, percent recovery	USGS use and no use by EPA							52663-79-3	 	%
91904	Information	PCB congener 207, surrogate, air, bottom sorbent trap, filter, percent recovery	USGS use and no use by EPA							52663-79-3	 	%
91905	Information	PCB congener 207, surrogate, air, top plus bottom sorbent trap, filter, percent recovery	USGS use and no use by EPA							52663-79-3	 	%
91906	Information	17-alpha-Estradiol-2,4-d2, isotope dilution standard, air, particulate filter, percent recovery	USGS use and no use by EPA							81586-94-9	 	%
91907	Information	17-alpha-Ethynylestradiol-2,4,16,16-d4, isotope dilution standard, air, particulate filter, percent recovery	USGS use and no use by EPA							350820-06-3	 	%
91908	Information	Norethindrone-2,2,4,6,6,10-d6, isotope dilution standard, air, particulate filter, percent recovery	USGS use and no use by EPA							 	 	%
91909	Information	4-Androstene-3,17-dione-2,2,4,6,6,16,16-d7, isotope dilution standard, air, particulate filter, percent recovery	USGS use and no use by EPA							67034-85-9	 	%
91910	Information	cis-Androsterone-2,2,3,4,4-d5, isotope dilution standard, air, particulate filter, percent recovery	USGS use and no use by EPA							 	 	%
91911	Information	trans-Diethyl-1,1,1',1'-d4-stilbestrol-3,3',5,5'-d4, isotope dilution standard, air, particulate filter, percent recovery	USGS use and no use by EPA							 	 	%
91912	Information	Equilin-2,4,16,16-d4, isotope dilution standard, air, particulate filter, percent recovery	USGS use and no use by EPA							285979-79-5	 	%
91913	Information	Estriol-2,4,17-d3, isotope dilution standard, air, particulate filter, percent recovery	USGS use and no use by EPA							79037-36-8	 	%
91914	Information	Estrone-2,4,16,16-d4, isotope dilution standard, air, particulate filter, percent recovery	USGS use and no use by EPA							53866-34-5	 	%
91915	Information	Mestranol-2,4,16,16-d4, isotope dilution standard, air, particulate filter, percent recovery	USGS use and no use by EPA							 	 	%
91916	Information	Progesterone-2,2,4,6,6,17a,21,21,21-d9, isotope dilution standard, air, particulate filter, percent recovery	USGS use and no use by EPA							15775-74-3	 	%
91917	Information	Dihydrotestosterone-1,2,4,5a-d4, isotope dilution standard, air, particulate filter, percent recovery	USGS use and no use by EPA							 	 	%
91918	Information	Testosterone-2,2,4,6,6-d5, isotope dilution standard, air, particulate filter, percent recovery	USGS use and no use by EPA							21002-80-2	 	%
91919	Information	17-beta-Trenbolone-d2, isotope dilution standard, air, particulate filter, percent recovery	USGS use and no use by EPA							 	 	%
91920	Information	17-alpha-Estradiol-2,4-d2, isotope dilution standard, air, top sorbent trap, percent recovery	USGS use and no use by EPA							81586-94-9	 	%
91921	Information	17-alpha-Ethynylestradiol-2,4,16,16-d4, isotope dilution standard, air, top sorbent trap, percent recovery	USGS use and no use by EPA							350820-06-3	 	%
91922	Information	Norethindrone-2,2,4,6,6,10-d6, isotope dilution standard, air, top sorbent trap, percent recovery	USGS use and no use by EPA							 	 	%
91923	Information	4-Androstene-3,17-dione-2,2,4,6,6,16,16-d7, isotope dilution standard, air, top sorbent trap, percent recovery	USGS use and no use by EPA							67034-85-9	 	%
91924	Information	cis-Androsterone-2,2,3,4,4-d5, isotope dilution standard, air, top sorbent trap, percent recovery	USGS use and no use by EPA							 	 	%
91925	Information	trans-Diethyl-1,1,1',1'-d4-stilbestrol-3,3',5,5'-d4, isotope dilution standard, air, top sorbent trap, percent recovery	USGS use and no use by EPA							 	 	%
91926	Information	Equilin-2,4,16,16-d4, isotope dilution standard, air, top sorbent trap, percent recovery	USGS use and no use by EPA							285979-79-5	 	%
91927	Information	Estriol-2,4,17-d3, isotope dilution standard, air, top sorbent trap, percent recovery	USGS use and no use by EPA							79037-36-8	 	%
91928	Information	Estrone-2,4,16,16-d4, isotope dilution standard, air, top sorbent trap, percent recovery	USGS use and no use by EPA							53866-34-5	 	%
91929	Information	Mestranol-2,4,16,16-d4, isotope dilution standard, air, top sorbent trap, percent recovery	USGS use and no use by EPA							 	 	%
91930	Information	Progesterone-2,2,4,6,6,17a,21,21,21-d9, isotope dilution standard, air, top sorbent trap, percent recovery	USGS use and no use by EPA							15775-74-3	 	%
91931	Information	Dihydrotestosterone-1,2,4,5a-d4, isotope dilution standard, air, top sorbent trap, percent recovery	USGS use and no use by EPA							 	 	%
91932	Information	Testosterone-2,2,4,6,6-d5, isotope dilution standard, air, top sorbent trap, percent recovery	USGS use and no use by EPA							21002-80-2	 	%
91933	Information	17-beta-Trenbolone-d2, isotope dilution standard, air, top sorbent trap, percent recovery	USGS use and no use by EPA							 	 	%
91934	Information	17-alpha-Estradiol-2,4-d2, isotope dilution standard, air, bottom sorbent trap, percent recovery	USGS use and no use by EPA							81586-94-9	 	%
91935	Information	17-alpha-Ethynylestradiol-2,4,16,16-d4, isotope dilution standard, air, bottom sorbent trap, percent recovery	USGS use and no use by EPA							350820-06-3	 	%
91936	Information	Norethindrone-2,2,4,6,6,10-d6, isotope dilution standard, air, bottom sorbent trap, percent recovery	USGS use and no use by EPA							 	 	%
91937	Information	4-Androstene-3,17-dione-2,2,4,6,6,16,16-d7, isotope dilution standard, air, bottom sorbent trap, percent recovery	USGS use and no use by EPA							67034-85-9	 	%
91938	Information	cis-Androsterone-2,2,3,4,4-d5, isotope dilution standard, air, bottom sorbent trap, percent recovery	USGS use and no use by EPA							 	 	%
91939	Information	trans-Diethyl-1,1,1',1'-d4-stilbestrol-3,3',5,5'-d4, isotope dilution standard, air, bottom sorbent trap, percent recovery	USGS use and no use by EPA							 	 	%
91940	Information	Equilin-2,4,16,16-d4, isotope dilution standard, air, bottom sorbent trap, percent recovery	USGS use and no use by EPA							285979-79-5	 	%
91941	Information	Estriol-2,4,17-d3, isotope dilution standard, air, bottom sorbent trap, percent recovery	USGS use and no use by EPA							79037-36-8	 	%
91942	Information	Estrone-2,4,16,16-d4, isotope dilution standard, air, bottom sorbent trap, percent recovery	USGS use and no use by EPA							53866-34-5	 	%
91943	Information	Mestranol-2,4,16,16-d4, isotope dilution standard, air, bottom sorbent trap, percent recovery	USGS use and no use by EPA							 	 	%
91944	Information	Progesterone-2,2,4,6,6,17a,21,21,21-d9, isotope dilution standard, air, bottom sorbent trap, percent recovery	USGS use and no use by EPA							15775-74-3	 	%
91945	Information	Dihydrotestosterone-1,2,4,5a-d4, isotope dilution standard, air, bottom sorbent trap, percent recovery	USGS use and no use by EPA							 	 	%
91946	Information	Testosterone-2,2,4,6,6-d5, isotope dilution standard, air, bottom sorbent trap, percent recovery	USGS use and no use by EPA							21002-80-2	 	%
91947	Information	17-beta-Trenbolone-d2, isotope dilution standard, air, bottom sorbent trap, percent recovery	USGS use and no use by EPA							 	 	%
91948	Information	17-alpha-Estradiol-2,4-d2, isotope dilution standard, air, top plus bottom sorbent trap, percent recovery	USGS use and no use by EPA							81586-94-9	 	%
91949	Information	17-alpha-Ethynylestradiol-2,4,16,16-d4, isotope dilution standard, air, top plus bottom sorbent trap, percent recovery	USGS use and no use by EPA							350820-06-3	 	%
91950	Information	Norethindrone-2,2,4,6,6,10-d6, isotope dilution standard, air, top plus bottom sorbent trap, percent recovery	USGS use and no use by EPA							 	 	%
91951	Information	4-Androstene-3,17-dione-2,2,4,6,6,16,16-d7, isotope dilution standard, air, top plus bottom sorbent trap, percent recovery	USGS use and no use by EPA							67034-85-9	 	%
91952	Information	cis-Androsterone-2,2,3,4,4-d5, isotope dilution standard, air, top plus bottom sorbent trap, percent recovery	USGS use and no use by EPA							 	 	%
91953	Information	trans-Diethyl-1,1,1',1'-d4-stilbestrol-3,3',5,5'-d4, isotope dilution standard, air, top plus bottom sorbent trap, percent recovery	USGS use and no use by EPA							 	 	%
91954	Information	Equilin-2,4,16,16-d4, isotope dilution standard, air, top plus bottom sorbent trap, percent recovery	USGS use and no use by EPA							285979-79-5	 	%
91955	Information	Estriol-2,4,17-d3, isotope dilution standard, air, top plus bottom sorbent trap, percent recovery	USGS use and no use by EPA							79037-36-8	 	%
91956	Information	Estrone-2,4,16,16-d4, isotope dilution standard, air, top plus bottom sorbent trap, percent recovery	USGS use and no use by EPA							53866-34-5	 	%
91957	Information	Mestranol-2,4,16,16-d4, isotope dilution standard, air, top plus bottom sorbent trap, percent recovery	USGS use and no use by EPA							 	 	%
91958	Information	Progesterone-2,2,4,6,6,17a,21,21,21-d9, isotope dilution standard, air, top plus bottom sorbent trap, percent recovery	USGS use and no use by EPA							15775-74-3	 	%
91959	Information	Dihydrotestosterone-1,2,4,5a-d4, isotope dilution standard, air, top plus bottom sorbent trap, percent recovery	USGS use and no use by EPA							 	 	%
91960	Information	Testosterone-2,2,4,6,6-d5, isotope dilution standard, air, top plus bottom sorbent trap, percent recovery	USGS use and no use by EPA							21002-80-2	 	%
91961	Information	17-beta-Trenbolone-d2, isotope dilution standard, air, top plus bottom sorbent trap, percent recovery	USGS use and no use by EPA							 	 	%
91962	Information	17-alpha-Estradiol-2,4-d2, isotope dilution standard, air, sum of particulate filter plus top and bottom sorbent traps, percent recovery	USGS use and no use by EPA							81586-94-9	 	%
91963	Information	17-alpha-Ethynylestradiol-2,4,16,16-d4, isotope dilution standard, air, sum of particulate filter plus top and bottom sorbent traps, percent recovery	USGS use and no use by EPA							350820-06-3	 	%
91964	Information	Norethindrone-2,2,4,6,6,10-d6, isotope dilution standard, air, sum of particulate filter plus top and bottom sorbent traps, percent recovery	USGS use and no use by EPA							 	 	%
91965	Information	4-Androstene-3,17-dione-2,2,4,6,6,16,16-d7, isotope dilution standard, air, sum of particulate filter plus top and bottom sorbent traps, percent recovery	USGS use and no use by EPA							67034-85-9	 	%
91966	Information	cis-Androsterone-2,2,3,4,4-d5, isotope dilution standard, air, sum of particulate filter plus top and bottom sorbent traps, percent recovery	USGS use and no use by EPA							 	 	%
91967	Information	trans-Diethyl-1,1,1',1'-d4-stilbestrol-3,3',5,5'-d4, isotope dilution standard, air, sum of particulate filter plus top and bottom sorbent traps, percent recovery	USGS use and no use by EPA							 	 	%
91968	Information	Equilin-2,4,16,16-d4, isotope dilution standard, air, sum of particulate filter plus top and bottom sorbent traps, percent recovery	USGS use and no use by EPA							285979-79-5	 	%
91969	Information	Estriol-2,4,17-d3, isotope dilution standard, air, sum of particulate filter plus top and bottom sorbent traps, percent recovery	USGS use and no use by EPA							79037-36-8	 	%
91970	Information	Estrone-2,4,16,16-d4, isotope dilution standard, air, sum of particulate filter plus top and bottom sorbent traps, percent recovery	USGS use and no use by EPA							53866-34-5	 	%
91971	Information	Mestranol-2,4,16,16-d4, isotope dilution standard, air, sum of particulate filter plus top and bottom sorbent traps, percent recovery	USGS use and no use by EPA							 	 	%
91972	Information	Progesterone-2,2,4,6,6,17a,21,21,21-d9, isotope dilution standard, air, sum of particulate filter plus top and bottom sorbent traps, percent recovery	USGS use and no use by EPA							15775-74-3	 	%
91973	Information	Dihydrotestosterone-1,2,4,5a-d4, isotope dilution standard, air, sum of particulate filter plus top and bottom sorbent traps, percent recovery	USGS use and no use by EPA							 	 	%
91974	Information	Testosterone-2,2,4,6,6-d5, isotope dilution standard, air, sum of particulate filter plus top and bottom sorbent traps, percent recovery	USGS use and no use by EPA							21002-80-2	 	%
91975	Information	17-beta-Trenbolone-d2, isotope dilution standard, air, sum of particulate filter plus top and bottom sorbent traps, percent recovery	USGS use and no use by EPA							 	 	%
91976	Information	alpha-HCH-d6, surrogate, air, particulate filter, Method 3, percent recovery	USGS use and no use by EPA							86194-41-4	 	%
91977	Information	Diazinon-d10, surrogate, air, particulate filter, Method 3, percent recovery	USGS use and no use by EPA							100155-47-3	 	%
91978	Information	alpha-HCH-d6, surrogate, air, top sorbent trap, Method 3, percent recovery	USGS use and no use by EPA							86194-41-4	 	%
91979	Information	Diazinon-d10, surrogate, air, top sorbent trap, Method 3, percent recovery	USGS use and no use by EPA							100155-47-3	 	%
91980	Information	alpha-HCH-d6, surrogate, air, bottom sorbent trap, Method 3, percent recovery	USGS use and no use by EPA							86194-41-4	 	%
91981	Information	Diazinon-d10, surrogate, air, bottom sorbent trap, Method 3, percent recovery	USGS use and no use by EPA							100155-47-3	 	%
91982	Information	alpha-HCH-d6, surrogate, air, top plus bottom sorbent trap, Method 3, percent recovery	USGS use and no use by EPA							86194-41-4	 	%
91983	Information	Diazinon-d10, surrogate, air, top plus bottom sorbent trap, Method 3, percent recovery	USGS use and no use by EPA							100155-47-3	 	%
91984	Information	Caffeine-13C, surrogate, biota, tissue, recoverable, wet weight, micrograms per kilogram	USGS use and no use by EPA			Wet		Recoverable		 	 	ug/kg
91985	Information	Bisphenol A-d3, surrogate, biota, tissue, recoverable, wet weight, micrograms per kilogram	USGS use and no use by EPA			Wet		Recoverable		 	 	ug/kg
91986	Information	2,4-D-d3, surrogate, water, filtered, percent recovery	USGS use and no use by EPA					Dissolved		202480-67-9	 	%
91987	Information	2,4-D methyl ester-d3, surrogate, water, filtered, percent recovery	USGS use and no use by EPA					Dissolved		358731-20-1	 	%
91988	Information	17-beta-Estradiol-2,4,16,16-d4, isotope dilution standard, polar organic chemical integrative sampler (POCIS), percent recovery	USGS use and no use by EPA							66789-03-5	 	%
91989	Information	(+-)-Ibuprofen-d3 (alpha-methyl-d3), surrogate, pharmaceutical method, water, filtered, percent recovery	Not checked							121662-14-4	 	%
91990	Information	(+-)-Ibuprofen-d3 (alpha-methyl-d3), surrogate, water, unfiltered, recoverable,  percent recovery	Not checked							121662-14-4	 	%
91991	Information	(+-)-Ibuprofen-d3 (alpha-methyl-d3), surrogate, biota, tissue, recoverable, wet weight, percent recovery	Not checked			Wet				121662-14-4	 	%
91992	Information	(+-)-Ibuprofen-d3 (alpha-methyl-d3), surrogate, suspended sediment, recoverable, percent recovery	Not checked							121662-14-4	 	%
91993	Information	(+-)-Ibuprofen-d3 (alpha-methyl-d3), surrogate, water, recoverable, chemical integrative sampler (POCIS), percent recovery	Not checked							121662-14-4	 	%
91994	Information	(+-)-Ibuprofen-d3 (alpha-methyl-d3), surrogate, solids, recoverable, dry weight, percent recovery	Not checked			Dry				121662-14-4	 	%
91995	Information	17-beta-Estradiol-2,4,16,16-d4, isotope dilution standard, biota, tissue, percent recovery	Not checked							66789-03-5	 	%
91996	Information	Cholesterol-25,26,26,26,27,27,27-d7, isotope dilution standard, biota, tissue, percent recovery	Not checked							83199-47-7	 	%
91997	Information	Cholesterol-25,26,26,26,27,27,27-d7, isotope dilution standard, polar organic chemical integrative sampler (POCIS), percent recovery	Not checked							83199-47-7	 	%
91998	Information	2,3-Dibromopropionic acid, surrogate, water, unfiltered, percent recovery	Not checked					Dissolved		600-05-5	 	%
91999	Information	1,4-Dioxane-d8, surrogate, water, unfiltered, recoverable, percent	Not checked					Recoverable		17647-74-4	 	%
95100	Information	Conversion factor, number	USGS use and no use by EPA							 	 	nu
99030	Information	Distance, observation point to sample location, meters	USGS use and no use by EPA							 	Distance	m
99031	Information	Distance, horizontal, observation point to sampling location, meters	USGS use and no use by EPA							 	Distance	m
99100	Information	Type of blank solution, code	USGS use and no use by EPA							 	 	code
99101	Information	Source of blank solution, code	USGS use and no use by EPA							 	 	code
99102	Information	Type of blank sample, code	USGS use and no use by EPA							 	 	code
99103	Information	Source of reference material, code	USGS use and no use by EPA							 	 	code
99104	Information	Reference material or spike lot number	USGS use and no use by EPA							 	 	nu
99105	Information	Type of replicate, code	USGS use and no use by EPA							 	 	code
99106	Information	Type of spike, code	USGS use and no use by EPA							 	 	code
99107	Information	Spike source, code	USGS use and no use by EPA							 	 	code
99108	Information	Spike volume, milliliters	USGS use and no use by EPA							 	 	ml
99109	Information	Starting date for a set of samples, ymmdd	USGS use and no use by EPA							 	 	ymmdd
99110	Information	Ending date of a set of samples, ymmdd	USGS use and no use by EPA							 	 	ymmdd
99111	Information	Type of quality assurance data associated with sample, code	USGS use and no use by EPA							 	 	code
99112	Information	Topical quality-control data purpose, code	USGS use and no use by EPA							 	 	code
99140	Information	Type of profile sample group	Not checked							 	 	code
99150	Information	Reference material or spike number 2 lot number	USGS use and no use by EPA							 	 	nu
99151	Information	Reference material or spike number 3 lot number	USGS use and no use by EPA							 	 	nu
99152	Information	Reference material or spike number 4 lot number	USGS use and no use by EPA							 	 	nu
99153	Information	Reference material or spike number 5 lot number	USGS use and no use by EPA							 	 	nu
99154	Information	Reference material or spike number 6 lot number	USGS use and no use by EPA							 	 	nu
99155	Information	Sulfuric acid NWIS lot number, 18 N (1:1), 2 mL, National Field Supply Service (NFSS) stock number Q366FLD	Not checked							 	 	nu
99156	Information	Sulfuric acid NWIS lot number, 4.5 N (1:7), 1 mL, National Field Supply Service (NFSS) stock number Q438FLD	Not checked							 	 	nu
99157	Information	Hydrochloric acid NWIS lot number, 1:1 solution, 30 mL, National Field Supply Service (NFSS) stock number N1140	Not checked							 	 	nu
99158	Information	Hydrochloric acid NWIS lot number, 6 N (1:1), 2 mL, National Field Supply Service (NFSS) stock number Q446FLD	Not checked							 	 	nu
99159	Information	Nitric acid NWIS lot number, 7.5-7.7 N, 2 mL, National Field Supply Service (NFSS) stock number Q436FLD	Not checked							 	 	nu
99160	Information	Conductance standard NWIS lot number, 50 uS/cm KCl, National Field Supply Service (NFSS) stock number Q42FLD	Not checked							 	 	nu
99161	Information	Conductance standard NWIS lot number, 100 uS/cm KCl, National Field Supply Service (NFSS) stock number Q43FLD	Not checked							 	 	nu
99162	Information	Conductance standard NWIS lot number, 250 uS/cm KCl, National Field Supply Service (NFSS) stock number Q44FLD	Not checked							 	 	nu
99163	Information	Conductance standard NWIS lot number, 500 uS/cm KCl, National Field Supply Service (NFSS) stock number Q45FLD	Not checked							 	 	nu
99164	Information	Conductance standard NWIS lot number, 750 uS/cm KCl, National Field Supply Service (NFSS) stock number Q46FLD	Not checked							 	 	nu
99165	Information	Conductance standard NWIS lot number, 1000 uS/cm KCl, National Field Supply Service (NFSS) stock number Q47FLD	Not checked							 	 	nu
99166	Information	Conductance standard NWIS lot number, 2500 uS/cm KCl, National Field Supply Service (NFSS) stock number Q49FLD	Not checked							 	 	nu
99167	Information	Conductance standard NWIS lot number, 5000 uS/cm KCl, National Field Supply Service (NFSS) stock number Q48FLD	Not checked							 	 	nu
99168	Information	Conductance standard NWIS lot number, 10000 uS/cm KCl, National Field Supply Service (NFSS) stock number Q52FLD	Not checked							 	 	nu
99169	Information	Conductance standard NWIS lot number, 25000 uS/cm KCl, National Field Supply Service (NFSS) stock number Q53FLD	Not checked							 	 	nu
99170	Information	Conductance standard NWIS lot number, 50000 uS/cm KCl, National Field Supply Service (NFSS) stock number Q54FLD	Not checked							 	 	nu
99171	Information	pH 10 Buffer solution, NWIS lot number, National Field Supply Service (NFSS) stock numbers Q122FLD, Q123FLD	Not checked							 	 	nu
99172	Information	pH 4 Buffer solution, NWIS lot number, National Field Supply Service (NFSS) stock numbers Q124FLD, Q125FLD	Not checked							 	 	nu
99173	Information	pH 7 Buffer solution, NWIS lot number, National Field Supply Service (NFSS) stock numbers Q126FLD, Q127FLD	Not checked							 	 	nu
99174	Information	Sulfuric acid titrant NWIS lot number, 0.16 N, cartridge, National Field Supply Service (NFSS) stock number Q142FLD	Not checked							 	 	nu
99175	Information	Sulfuric acid titrant NWIS lot number, 1.6 N, cartridge, National Field Supply Service (NFSS) stock number Q142FLD	Not checked							 	 	nu
99176	Information	Conductance standard NWIS lot number, 180 uS/cm KCl, National Field Supply Service (NFSS) stock number Q382FLD	Not checked							 	 	nu
99177	Information	Conductance standard NWIS lot number, 1800 uS/cm KCl, National Field Supply Service (NFSS) stock number Q383FLD	Not checked							 	 	nu
99198	Information	Location of Acoustic Doppler Velocity Meter cell begin, feet	Not checked							 	 	ft
99199	Information	Location of Acoustic Doppler Velocity Meter cell begin, meters	Not checked							 	 	m
99200	Information	Lot number, first, inorganic-grade water, number	USGS use and no use by EPA							 	 	nu
99201	Information	Lot number, second, inorganic-grade water, number	USGS use and no use by EPA							 	 	nu
99202	Information	Lot number, first, organic-grade water, number	USGS use and no use by EPA							 	 	nu
99203	Information	Lot number, second, organic-grade water, number	USGS use and no use by EPA							 	 	nu
99204	Information	Lot number, first, VOC-free water, number	USGS use and no use by EPA							 	 	nu
99205	Information	Lot number, second, VOC-free water, number	USGS use and no use by EPA							 	 	nu
99206	Information	NWIS lot number, capsule filter, 0.45 micron	Not checked							 	 	nu
99207	Information	NWIS lot number, syringe filter, 0.70 micron	Not checked							 	 	nu
99208	Information	NWIS lot number, 10.5 mL vacuum tube, sample type FCCVT (filtered, chilled, vacuum tube)	Not checked							 	 	None
99209	Information	NWIS lot number, 100 NTU stabilized formazin turbidity standard	Not checked							 	 	nu
99210	Information	NWIS lot number, 1,000 NTU stabilized formazin turbidity standard	Not checked							 	 	nu
99211	Information	NWIS lot number, 4,000 NTU stabilized formazin turbidity standard	Not checked							 	 	nu
99212	Information	NWIS lot number, 10 NTU stabilized formazin turbidity standard	Not checked							 	 	nu
99213	Information	NWIS lot number, 20 NTU stabilized formazin turbidity standard	Not checked							 	 	nu
99214	Information	NWIS lot number, 40 NTU stabilized formazin turbidity standard	Not checked							 	 	nu
99215	Information	NWIS lot number, 200 NTU stabilized formazin turbidity standard	Not checked							 	 	nu
99216	Information	NWIS lot number, 400 NTU stabilized formazin turbidity standard	Not checked							 	 	nu
99217	Information	NWIS lot number, 800 NTU stabilized formazin turbidity standard	Not checked							 	 	nu
99221	Information	alpha-HCH-d6, surrogate, NWQL schedule 1364, water, filtered, percent recovery	USGS use and no use by EPA					Dissolved		86194-41-4	 	%
99222	Information	PCB congener 207, surrogate, NWQL schedule 1364, water, filtered, percent recovery	USGS use and no use by EPA					Dissolved		52663-79-3	 	%
99223	Information	Diazinon-d10, surrogate, NWQL schedule 2002/9002, water, unfiltered, percent recovery	USGS use and no use by EPA					Total		100155-47-3	 	%
99224	Information	alpha-HCH-d6, surrogate, NWQL schedule 2002/9002, water, unfiltered, percent recovery	USGS use and no use by EPA					Total		86194-41-4	 	%
99225	Information	Datum offset, elevation of station's Aquatrak leveling point in reference to established datum, meters	USGS use and no use by EPA							 	 	m
99226	Information	Sensor offset, Aquatrak sensor, meters	USGS use and no use by EPA							 	 	m
99228	Information	Number of outliers, Aquatrak, data points discarded from the 181 point dataset, number	USGS use and no use by EPA							 	 	nu
99229	Information	Temperature #1, Aquatrak, air temperature of the upper sounding well, degrees Celsius	USGS use and no use by EPA							 	 	deg C
99230	Information	Temperature #2, Aquatrak, air temperature of the bottom sounding well, degrees Celsius	USGS use and no use by EPA							 	 	deg C
99233	Information	Dissolved oxygen charge, membrane DO sensor performance, number	USGS use and no use by EPA					Dissolved		 	 	nu
99234	Information	Count of samples collected by autosampler, number	USGS use and no use by EPA							 	 	nu
99235	Information	Status of equipment alarm, codes specified in data descriptor	USGS use and no use by EPA							 	 	code
99236	Information	Index of water-quality deviation from established baseline, number	USGS use and no use by EPA							 	 	nu
99237	Information	Acoustic Doppler Velocity Meter signal to noise ratio	Not checked							 	 	number
99238	Information	Location of Acoustic Doppler Velocity Meter cell end, feet	Not checked							 	 	ft
99239	Information	Acoustic Doppler Velocity Meter standard deviation, data element specified in data descriptor	Not checked	Standard Deviation						 	 	number
99240	Information	Acoustic Doppler Velocity Meter standard error of velocity, feet per second	Not checked	Standard Deviation						 	 	ft/sec
99241	Information	Location of Acoustic Doppler Velocity Meter cell end, meters	Not checked							 	 	m
99242	Information	Acoustic Doppler Velocity Meter standard error of velocity, centimeters per second	Not checked	Standard Error						 	 	cm/sec
99244	Information	Standard error of estimate for SSC by regression (associated with PCODE 99409) in logarithmic milligrams per liter	Not checked	Standard Error				Suspended		 	 	log mg/l
99245	Information	Standard error of estimate for SSC by regression (associated with PCODE 99409), milligrams per liter	Not checked	Standard Error				Suspended		 	 	mg/l
99246	Information	Upper 90 percent prediction limit for SSC by regression (PCODE 99409), milligrams per liter	Not checked					Suspended		 	 	mg/l
99247	Information	Lower 90 percent prediction limit for SSC by regression (PCODE 99409), milligrams per liter	Not checked					Suspended		 	 	mg/l
99248	Information	Upper 95 percent prediction limit for SSC by regression (PCODE 99409), milligrams per liter	Not checked					Suspended		 	 	mg/l
99249	Information	Lower 95 percent prediction limit for SSC by regression (PCODE 99409), milligrams per liter	Not checked					Suspended		 	 	mg/l
99250	Information	Standard error of estimate for suspended sediment load by regression (associated with PCODE 80297) in logarithmic short tons per day	Not checked	Standard Error				Suspended		 	 	log ton/d
99251	Information	Standard error of estimate for suspended sediment load by regression (associated with PCODE 80297), short tons per day	Not checked	Standard Error				Suspended		 	 	tons/day
99252	Information	Upper 90 percent prediction limit for suspended sediment load by regression (PCODE 80297), short tons per day	Not checked					Suspended		 	 	tons/day
99253	Information	Lower 90 percent prediction limit for suspended sediment load by regression (PCODE 80297), short tons per day	Not checked					Suspended		 	 	tons/day
99254	Information	Upper 95 percent prediction limit for suspended sediment load by regression (PCODE 80297), short tons per day	Not checked					Suspended		 	 	tons/day
99255	Information	Lower 95 percent prediction limit for suspended sediment load by regression (PCODE 80297), short tons per day	Not checked					Suspended		 	 	tons/day
99256	Information	Reference or tracking number	Not checked							 	 	nu
99257	Information	Available memory in data logger, kilobytes	Not checked							 	 	kB
99258	Information	Electric current, amperes	Not checked							 	 	amps
99259	Information	Circuit quality, pass (0) or fail (1), code	Not checked							 	 	code
99260	Information	Sample event, sampler is actively collecting a sample (1), code	Not checked							 	 	code
99261	Information	Sample variance, calculated from multiple measurements, number	Not checked	Variance						 	 	nu
99262	Information	Activations of water-quality instrumentation wiper, count	Not checked							 	 	count
99263	Information	Voltage ratio, voltage of transmitted electromagnetic pulse divided by the voltage of the returned pulse	Not checked							 	 	ratio
99264	Information	Rate of change, feet per hour	Not checked							 	 	ft/hr
99300	Information	Chlorine dose, disinfection byproduct, water, unfiltered, milligrams per liter	USGS use and no use by EPA					Total		 	Chlorine dose	mg/l
99303	Information	Incubation period, disinfection byproduct, days	USGS use and no use by EPA							 	 	days
99570	Information	Phenacetin-13C, surrogate, water, filtered, percent recovery	USGS use and no use by EPA					Dissolved		 	 	%
99571	Information	Ethyl nicotinate-d4, surrogate, water, filtered, percent recovery	USGS use and no use by EPA					Dissolved		66148-16-1	 	%
99572	Information	Sample volume, pharmaceutical method, water, filtered, milliliters	USGS use and no use by EPA					Dissolved		 	 	ml
99573	Information	Set number, pharmaceutical method, water, filtered, number	USGS use and no use by EPA					Dissolved		 	 	nu
